,Unnamed: 0,track_id,Artist,album_name,Song,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
90501,90501,5a3ZlfUdkef5uuXYcYNbUP,Elvis Presley,Fun in Acapulco,Marguerita,29,162026,False,0.475,0.403,2,-14.768,1,0.0361,0.66,3.59e-05,0.177,0.555,166.897,3,rock-n-roll
48170,48170,6qbfLs005m0DMuUYymUkqq,Junior M.A.F.I.A.,Rap Party,Get Money,0,274937,True,0.736,0.828,11,-5.835,0,0.284,0.477,0.0,0.251,0.899,91.224,4,hardcore
10666,10666,3daEUkNk9pG9ziqwB2c1k5,Bassnectar;West Coast Lo-Fi,Cozza Frenzy,I Wish I Was A Hipster WCL-F Remix - West Coast Lo-Fi Remix,12,91826,False,0.58,0.642,6,-6.986,0,0.0647,0.357,0.785,0.0798,0.0504,115.0,4,breakbeat
80515,80515,6Z394Nd4gW6Ts9hmu3NUjx,A.R. Rahman;Mohit Chauhan,Rockstar,Nadaan Parinde,60,384000,False,0.507,0.741,6,-7.456,0,0.0535,0.414,3.95e-06,0.107,0.492,132.903,4,pop-film
53376,53376,4cxXHl9buGjMJpF2x8KRX6,Clean Bandit;Rita Ora;KYLE,Good Enough - Easy Pop,Nowhere,0,226040,False,0.794,0.624,11,-6.024,0,0.0344,0.0575,2.08e-06,0.208,0.755,100.015,4,house
70725,70725,6tzOEJ2tqSiAxHw9CAT9Ru,G.E.M.;Eric Chou,摩天動物園,別勉強,53,262597,False,0.376,0.378,6,-10.372,0,0.0387,0.669,0.0,0.094,0.248,164.104,4,mandopop
50823,50823,4Z44GYuMNFRHzoGowlp4ww,Beast In Black,Berserker,Born Again,54,231148,False,0.571,0.883,2,-6.896,1,0.0413,0.0001,0.000467,0.159,0.462,119.993,4,heavy-metal
53088,53088,4TYeIlwlJTgNkPaFxUP0PJ,Marshmello;Bastille,Tutti in piscina Canzoni per bambini,Happier,1,214289,False,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4,house
11389,11389,43S8YeCVjUL6U5YNHPNV3k,Lorne Balfe,Pennyworth: The Origin of Batman's Butler - Season 3 (Soundtrack from the HBO® Max Original Series),Gully's Lament,3,173080,False,0.103,0.0462,9,-20.067,0,0.0359,0.962,0.965,0.0756,0.0396,79.936,4,british
42037,42037,7dznSjBv6UKfZMXM0fYNLo,Cloud Rat,Artoffact Records: Heavy,Cusp,0,130853,False,0.345,0.975,11,-7.376,0,0.18,6.63e-06,0.581,0.654,0.164,92.495,4,grindcore
80806,80806,3TlMq7DIT203h6CEWzWhzO,Palak Muchhal,Ishara To Karo JI,Ishara To Karo JI,21,324479,False,0.581,0.457,4,-9.072,1,0.0264,0.669,0.000171,0.0804,0.228,90.089,4,pop-film
97573,97573,0P5b7ak7TMrHfNjYDiwcby,Matheus & Kauan,Na Praia (Ao Vivo),Te Amo A Beça - Na Praia / Ao Vivo,47,188973,False,0.301,0.751,2,-3.742,1,0.0498,0.0939,0.0,0.253,0.308,159.274,3,sertanejo
75875,75875,1fVj9yaSDfZcX8SaMN7UYN,Patrick O'Hearn,So Flows The Current,The Cold Sea's Embrace,21,232226,False,0.0819,0.0479,2,-26.058,0,0.0476,0.851,0.892,0.115,0.0395,171.892,3,new-age
1540,1540,2A6GDPdffUJyF3ubEqCWbQ,BaianaSystem;Mulú,Outras Cidades,Lucro/Descomprimindo (Mulú Remix),21,190066,False,0.853,0.607,9,-7.932,1,0.138,0.00186,0.00339,0.0897,0.187,104.984,4,afrobeat
76603,76603,1EGPPReB4V4Nt4xTCyrsRj,Andrea Bocelli,Sogno,Come un fiume tu,21,285193,False,0.2,0.464,5,-7.261,1,0.0468,0.897,2.3e-06,0.383,0.113,91.541,4,opera
73627,73627,4J7cSix3jYkSc6n76TgxEJ,Jamie Jones;Darius Syrossian,We Bring It,We Bring It,48,368372,False,0.802,0.913,9,-8.508,1,0.0471,0.00104,0.667,0.0616,0.653,128.984,4,minimal-techno
108384,108384,6YVT09tAK0fqWqzA61Gr3S,Julio Sosa,Mis Primeros Éxitos,La Última Copa,20,154044,False,0.551,0.246,9,-12.737,0,0.107,0.995,0.797,0.112,0.827,104.767,3,tango
11562,11562,7sDlvq7J4Y9rpSnRa02fo7,David Arnold;Michael Price,Sherlock - Series 2 (Soundtrack from the TV Series),Irene's Theme,36,42933,False,0.382,0.0399,2,-19.078,0,0.0439,0.993,0.0576,0.0648,0.724,88.768,4,british
103053,103053,2HXT3Lgmql34XUBVXaJWQ2,Omar Apollo,New RnB,Killing Me,0,165320,True,0.861,0.27,6,-9.515,0,0.0616,0.301,0.00288,0.124,0.608,84.004,4,soul
94141,94141,17oY2Rh5qQH6mhyakZmpxk,Kina;Sarcastic Sounds,parachute (feat. Finding Hope),only in the night (feat. Sarcastic Sounds),22,130369,False,0.618,0.346,1,-13.175,1,0.0934,0.601,0.0113,0.105,0.315,80.98,4,sad
37288,37288,6YX6ZHbeGnt3wqhcas8YOx,The Temptations,Best Christmas Playlist Ever 2022,Silent Night,0,144480,False,0.277,0.344,0,-11.713,1,0.0264,0.215,8.6e-06,0.185,0.241,89.643,3,funk
19071,19071,5VFKfahPr6qgucDOv7oMIh,Jon Pardi,Mientras hago aromaterapia,Heartache On The Dance Floor,0,205200,False,0.596,0.833,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,115.997,4,country
14657,14657,3WJ8ZjhsTJt3UWrQwa06RW,LooLoo Kids,"The Best Songs for Kids, Vol. 1",Once I Caught a Fish Alive,37,120579,False,0.709,0.856,2,-3.642,1,0.0535,0.183,0.0002,0.379,0.893,170.005,4,children
59358,59358,3mOU8YiXGJpemYdO6Nujbh,Azhirock,Rope,Blindness,0,296438,True,0.396,0.976,7,-3.214,0,0.0681,0.000572,5.96e-06,0.344,0.517,159.947,4,iranian
25388,25388,0y0sGn9Q6DehWp0mRujVy6,Markus Becker;Die Mallorca Cowboys,Karneval 2022 100%,Das rote Pferd,0,193733,False,0.629,0.997,5,-1.975,1,0.0732,0.0203,0.0,0.688,0.691,133.995,4,disco
18158,18158,7lQrfDVKQ8p8CPzXSA4bIH,Doug Benson,Potty Mouth,It Is Written,25,162706,True,0.474,0.943,6,-4.544,0,0.881,0.826,0.0,0.94,0.39,119.71,3,comedy
108032,108032,2PgyCOE6KlAdTdoNOq8989,Juan D'Arienzo;Héctor Mauré,"Tangos para Aficionados, Vol. 1",Uno,0,181506,False,0.453,0.365,4,-11.557,1,0.0373,0.938,0.00599,0.343,0.601,139.686,4,tango
42505,42505,2gV3PVl3vcZglRGmOfyH1w,Archagathus,Canadian Horse,Hey Metallica,13,66523,False,0.211,0.968,1,-6.378,1,0.101,2.55e-05,0.725,0.276,0.179,116.232,4,grindcore
31071,31071,0zzVTGyRrWpQu8Fr28NRAv,Marshmello;Demi Lovato,OK Not To Be OK,OK Not To Be OK,75,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,electro
38900,38900,2BnuZwAifUdUsUQX4DJhnv,Banes World;Dancody,The Upper East,The Upper East,45,166161,True,0.498,0.508,2,-7.262,0,0.0351,0.439,0.0,0.501,0.376,77.583,4,garage
104841,104841,0Jiloc4LOUub7ifjrqjEi7,Amistades Peligrosas,La Profecía,Será,27,256706,False,0.572,0.39,2,-8.944,1,0.0329,0.41,0.0,0.0904,0.283,83.942,4,spanish
15459,15459,6mxTH1ebYmEQyWAbSY1LeG,Still Corners,Strange Pleasures,The Trip,59,374240,False,0.697,0.736,11,-6.594,0,0.0384,0.167,0.00878,0.124,0.42,120.0,4,chill
78969,78969,5impF2rk8aZYr4tpMb839F,Marco Kloss,Das ist unser letzter Tanz,Das ist unser letzter Tanz - Single Version,23,190473,False,0.794,0.72,0,-6.806,0,0.0607,0.0909,0.000639,0.0751,0.856,130.056,4,party
29489,29489,6QGid2MUj1SHI0SXRlHJy4,Koven,Looking For More,Looking For More,41,244000,False,0.467,0.874,5,-4.763,0,0.0383,0.000291,0.227,0.11,0.188,149.985,4,dubstep
58018,58018,3mJV4kByjmgU3ubU7JPp9W,Marilyn Manson,Halloween 2022,You And Me And The Devil Makes 3,0,264266,False,0.596,0.964,2,-5.754,1,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4,industrial
88674,88674,5jDId3iv4Jrzd9aeCJZjOO,Joey Montana;Lalo Ebratt,Perreo Tenebroso Vol. 3,No Te Va,0,204880,False,0.844,0.934,7,-1.223,0,0.078,0.17,0.000121,0.134,0.647,96.983,4,reggae
27363,27363,3reM5mD2yE18yB3Serq8nq,Lenzman,Earth Tones,Waves,19,277670,False,0.688,0.88,10,-7.286,0,0.0855,7.66e-05,0.808,0.0906,0.0848,171.979,4,drum-and-bass
50031,50031,2ZnAe2Af6C6s8B25gtWbCU,Riff,Zona de Nadie (Remasterizado 2016),El Forastero - Remasterizado 2016,38,164013,False,0.485,0.803,5,-9.47,1,0.0805,0.0124,0.0149,0.11,0.857,151.0,4,heavy-metal
88178,88178,5ZMYqjKKrxDweaVPvmzfhQ,KAROL G,Halloween con perreito,SEJODIOTO,0,181106,True,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,0.679,175.93,4,reggae
29822,29822,7Da0d3oeqFpaPvWOH8eQuZ,PEEKABOO;Caspa,RELOAD,RELOAD,45,176124,False,0.67,0.755,9,-2.978,1,0.0479,0.000861,0.272,0.381,0.288,139.943,4,dubstep
43682,43682,1MUgssGNadgJttx4LwfIcO,Ageu Soares,De Pai para Filho,A Casa Caiu,25,165240,False,0.797,0.916,2,-5.223,1,0.0467,0.776,0.000177,0.0846,0.783,119.084,4,groove
52453,52453,2fzxW7UQzCtNkiNq94eKcf,Webb Pierce;Anita Kerr Singers,Songs of Faith,The Old Country Church,13,184493,False,0.319,0.285,11,-11.989,1,0.0285,0.664,2.18e-06,0.231,0.467,137.858,4,honky-tonk
3818,3818,4lQkVJzDlpAVmQ9Rz4AFfd,Mahalia,Evergreen,I Wish I Missed My Ex,0,203066,False,0.669,0.669,0,-4.185,1,0.0849,0.274,0.0,0.289,0.546,95.023,4,alternative
106250,106250,4dyx5SzxPPaD8xQIid5Wjj,Peter Bjorn and John,Writer's Block,Young Folks,75,276693,False,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,4,swedish
9900,9900,3kutMmrDlIMHPzQdD41YI9,Sagaz,Hipogrifo - Single,Hipogrifo,43,186448,False,0.589,0.45,7,-9.301,0,0.438,0.621,0.0,0.0951,0.564,84.312,4,brazil
105036,105036,16N0uGSoGeW41PrPCEnh8T,Olivier Abeille,Chapman,Chapman,52,129048,False,0.586,0.295,0,-16.641,1,0.0402,0.86,0.777,0.117,0.279,68.961,4,study
14224,14224,4bYXigPIj8cZ11Nmu4iVEU,Toddler Tunes,Songs for Kids: Classic Children's Music,Mary Had a Little Lamb,48,159000,False,0.859,0.439,5,-7.152,1,0.0351,0.261,0.0,0.103,0.961,80.006,4,children
97760,97760,5Kvk3PEnJlZ1uGuWTe3pat,Yasmin Santos,Foguete Não Tem Ré,Que Amiga é Essa,45,165457,False,0.379,0.78,11,-4.314,0,0.141,0.0703,0.0,0.132,0.426,73.51,4,sertanejo
1570,1570,0tXQlZrIM2qHF1TpUYtZ5Z,Romperayo,Asi No Se Puede Muchaches,Asi No Se Puede Muchaches,19,240640,False,0.736,0.885,6,-5.579,0,0.0485,0.0684,0.822,0.0923,0.832,112.01,4,afrobeat
86484,86484,75dwfwU6jHcP966W9py5SQ,Bulldog,"Pogo, Punk Y Sentimiento",Fatal Destino,41,342479,False,0.421,0.959,9,-3.324,0,0.154,0.0139,0.0,0.338,0.592,175.9,4,punk
86189,86189,26cV1OvQgnLdM1HTVj8ZMs,Siouxsie and the Banshees,Anthems for Witches 2022,Spellbound,0,197106,False,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4,punk
87281,87281,7m62E9JAXqUwJeQz4WjLzv,Julio Preciado Y Su Banda Perla Del Pacifico,16 Bandazos de Oro,El Disgusto,48,187946,False,0.776,0.504,8,-7.193,1,0.0385,0.727,0.000474,0.167,0.963,115.803,4,r-n-b
42820,42820,5mAueqLSTsrDk9wzKVVct1,Deterioration,Retaliatory Measures,Blast Damage,12,51569,False,0.357,0.754,10,-8.541,0,0.0907,0.00356,0.94,0.123,0.233,122.841,4,grindcore
83728,83728,5K4InCkZlFv2SXvR20BXb2,Hardwell;Wildstylez;KiFi,Shine A Light,Shine A Light,50,196216,False,0.531,0.758,9,-2.773,0,0.0361,0.227,0.0,0.251,0.252,147.847,4,progressive-house
77305,77305,5Atu5RifngF0smJggQ6Tdr,Kiloucura,Focus On...Romantic Samba,Meu Casamento,46,265373,False,0.596,0.525,1,-13.626,1,0.0687,0.665,0.0,0.0722,0.729,75.032,4,pagode
112697,112697,4RIlOkcNx3O9eFspSdEoQd,Güncel Gürsel Artıktay,"Bekliyorum, Öyleyse Yoksun",Yağmurla Gelen,39,239882,False,0.326,0.31,2,-19.063,0,0.0908,0.855,0.263,0.148,0.132,176.021,4,turkish
13904,13904,0srTAXSRYEXN17ryGXfXB6,DJ Sneak,Why I Love You,Why I Love You - Main Mix,6,499477,False,0.805,0.908,0,-8.805,1,0.0492,0.00051,0.81,0.0784,0.642,125.017,4,chicago-house
11796,11796,3YahM4foVIMWTDT8PNle3S,Rumer,Mellow Adult Pop,Marie,0,161346,False,0.424,0.079,9,-16.861,1,0.0376,0.954,0.00147,0.0915,0.155,167.449,3,british
60655,60655,7FTLQG7nTuajp3YziwjZmu,Pamputtae;D Mafia Muzik,Worth It,Worth It,0,163004,True,0.854,0.629,6,-5.647,1,0.0797,0.504,0.0,0.0879,0.683,127.977,5,j-dance
112243,112243,6cMiDfcYG2qJSx2H2GzLSK,Bağzıları,Gece Lambası,Allı Turnam,43,217307,False,0.477,0.481,11,-8.347,0,0.0295,0.413,0.0,0.285,0.289,156.013,4,turkish
8535,8535,4ZKLmo5TSZebyenBpln7l8,Lacee,Lacee's Groove,Lacee's Groove,37,247253,False,0.866,0.64,9,-4.098,0,0.0824,0.00996,1.59e-05,0.0755,0.563,103.011,4,blues
57088,57088,7pHUAAEiXQMaZOng72W6K0,Akanksha Bhandari,Pehli Baarish,Pehli Baarish,59,157826,False,0.584,0.342,2,-12.659,1,0.0331,0.842,0.0,0.18,0.574,91.974,4,indie
109080,109080,3aAgQEbQUFMhXqk9fz3fcK,Boris Brejcha;Arctic Lake,House Music (feat. Arctic Lake) [Edit],House Music (feat. Arctic Lake) - Edit,59,179520,False,0.818,0.35,7,-12.34,1,0.0558,0.000299,0.0103,0.124,0.334,125.002,4,techno
7950,7950,0trVnybi3L9TLXvMgSYoYG,Watchhouse,Such Jubilee,Settled Down,55,183733,False,0.599,0.294,5,-10.222,1,0.0279,0.851,0.0384,0.102,0.308,118.207,4,bluegrass
103402,103402,4osgfFTICMkcGbbigdsa53,Frank Ocean,Novacane,Novacane,81,302346,True,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,4,soul
7879,7879,0OvHUici5eYYsttt1kGtuH,Norman Blake,Whiskey Before Breakfast,Under The Double Eagle,20,164466,False,0.345,0.397,0,-18.194,1,0.0415,0.653,0.964,0.304,0.855,112.821,4,bluegrass
97587,97587,41KT3A1f8OiYZwLbrN6iG9,Matheus & Kauan,Na Praia 2 (Ao Vivo),Vim Pra Ficar - Ao Vivo,47,206673,False,0.569,0.664,0,-5.703,1,0.223,0.672,0.0,0.742,0.476,144.754,4,sertanejo
104115,104115,70JnnNNAxPjvZGPwjJfX47,La La Love You;Axolotes Mexicanos,La la Love You Bonus,El Fin del Mundo,66,188093,False,0.602,0.866,4,-4.594,1,0.0471,0.000856,0.0,0.094,0.677,127.052,4,spanish
21004,21004,58dGRQrNmAJeRMFuguUbvD,Spice;Shaggy;Sean Paul,10,Go Down Deh (feat. Shaggy and Sean Paul),69,154151,False,0.801,0.764,2,-5.112,1,0.0986,0.109,1.62e-05,0.247,0.578,89.999,4,dancehall
79061,79061,0sBJA2OCEECMs0HsdIQhvR,OneRepublic,West Coast,West Coast,77,192947,False,0.685,0.699,6,-7.803,0,0.0349,0.317,0.0,0.0895,0.884,134.057,4,piano
35480,35480,2tox7VNdg2Ic6WT65WT4Zb,Kiko Chicabana,Do Sunrise Ao Sunset,Traição à Primeira Vista,42,147887,False,0.596,0.908,10,-3.115,0,0.0671,0.163,0.0,0.0956,0.753,165.724,4,forro
16355,16355,59m1vY4JuxEkUnhrLcV8mO,M. Balamuralikrishna,Kavikkuyil,Chinna Kannan,36,274226,False,0.372,0.833,10,-7.073,0,0.11,0.861,0.682,0.295,0.582,128.171,4,classical
2327,2327,5S9KnOMLC5vRckzbvzasEs,Hoobastank,Обратно в клас - rock,The Reason,0,232800,False,0.474,0.671,4,-4.649,1,0.0289,0.0129,0.0,0.159,0.0682,82.94,4,alt-rock
31442,31442,33wTrwfbn1Pjc9wMaC6RnF,Alessia Cara,Weihnachtspop 2022,Make It To Christmas,0,211013,False,0.535,0.522,2,-7.87,1,0.0363,0.131,0.0,0.438,0.305,77.054,4,electro
102100,102100,1YYhDizHx7PnDhAhko6cDS,John Denver,"Poems, Prayers and Promises","Take Me Home, Country Roads",73,190160,False,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,4,songwriter
23072,23072,7pDdE5FLqcNCvjxzRzm80r,Syn Cole;Kaspara,Breathe (feat. kaspara),Breathe (feat. kaspara),61,175081,False,0.753,0.749,6,-5.214,1,0.0314,0.0546,4.39e-06,0.166,0.589,121.988,4,deep-house
105202,105202,0ROikBVoB0U7TvrZzrHqmo,Nathan Kawanishi,Romanticizing the Ordinary / Butterfly Effect,Butterfly Effect,33,109714,False,0.593,0.724,0,-8.682,0,0.0662,0.477,0.965,0.169,0.793,140.138,4,study
109186,109186,39rqDP2s2hN1JtXptyeM3u,Zedd,Ignite (2016 League Of Legends World Championship),Ignite - 2016 League Of Legends World Championship,60,195466,False,0.723,0.741,5,-4.442,0,0.0344,0.0714,3.17e-05,0.0796,0.387,127.967,4,techno
5422,5422,7y06U9dmbU1d73cX0gjMCj,sumika,Chime,秘密,43,267546,False,0.29,0.54,2,-7.491,1,0.0322,0.293,0.0,0.102,0.394,82.08,4,anime
32960,32960,0uKrhHBDUQ4w5fv4qwOubP,Télépopmusik;Angela McCluskey,Genetic World,Breathe,63,282240,False,0.684,0.684,1,-13.337,1,0.0418,0.385,0.29,0.106,0.616,113.988,4,electronic
82434,82434,50ehFCyLYlNKJ9e5YXfqs0,Bob Mould,Black Sheets Of Rain,Black Sheets Of Rain,23,463693,False,0.272,0.909,2,-11.323,1,0.0558,0.0677,0.0536,0.368,0.226,192.527,4,power-pop
50591,50591,0SrWH2JnaxjBc9dk06i6GJ,Kotiteollisuus,Murheen mailla II 2007-2014 + Sotakoira III,Helvetti jäätyy,22,244093,False,0.391,0.902,1,-3.801,1,0.058,0.00104,3.06e-05,0.326,0.559,147.893,4,heavy-metal
81516,81516,5JO2usoem1CW1pLL1kLj9E,Chamath Sangeeth;Yohani;Satheeshan,Manike Mage Hithe,Manike Mage Hithe,67,162772,False,0.836,0.51,1,-10.091,0,0.371,0.713,3.35e-05,0.101,0.56,151.499,3,pop
108576,108576,7A5H7Y99VmicoqtOAteIXQ,Miguel Calo;Raul Iriarte,Flor de Lino,Lluvia de Abril,18,161773,False,0.384,0.245,0,-11.112,0,0.0777,0.912,0.13,0.157,0.7,62.213,4,tango
1091,1091,0UZ3juSCFsN6lINBadUZNZ,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Grajauex - Live,33,191453,False,0.358,0.905,5,-5.776,0,0.453,0.304,0.0,0.454,0.468,176.67,4,afrobeat
90662,90662,5YkCAxfI29GQb45v0mteWk,Rafael Vázquez;Rondalla Mexicana Del Chato Franco,Que Seas Feliz,Sueño Imposible,30,141966,False,0.413,0.333,2,-9.627,0,0.0632,0.827,0.0,0.11,0.33,189.419,4,rock-n-roll
27878,27878,6ojzQyw4lAjLZK3AwRAc9j,Neonlight,My Galactic Tale Epilogue (Deluxe Edition),Microbots,15,302068,False,0.615,0.955,2,-2.489,1,0.149,0.00249,0.57,0.15,0.107,174.026,4,drum-and-bass
28815,28815,0onLNYV4aYuSQb8wPxR0O0,Tritonal;Marlhy,Back To My Love,Back To My Love,46,401951,False,0.61,0.924,10,-6.062,0,0.0614,0.00208,0.517,0.241,0.0802,123.032,4,dub
57383,57383,7gJt7kfEVdsJevCOShRwrg,Surf Curse,La Fine dell'Estate,Freaks,1,147062,False,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,4,indie
19221,19221,72kjJq1k5ki32RBxu1TF3j,Cole Swindell,Country Car Hits,She Had Me at Heads Carolina,2,206106,False,0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,4,country
111410,111410,0iHvpSHYsp4tSrYlvgEh7l,Greyboy;Nino Moschella,15 Years of West Coast Cool,Love,53,216080,False,0.851,0.414,11,-8.518,0,0.0314,0.0498,0.00135,0.11,0.581,102.807,4,trip-hop
2436,2436,3F8dSAI8l3euloq5a8EenB,Faith No More,Maintain Your Mojo,Epic,0,293933,False,0.358,0.899,4,-7.069,0,0.134,0.0112,0.122,0.195,0.27,174.298,4,alt-rock
36840,36840,32j4n8wDASlxokGlDWyqO8,Marie-Flore,Je sais pas si ça va,Après vous,31,194586,False,0.703,0.239,8,-10.738,1,0.043,0.925,0.00061,0.101,0.115,124.104,4,french
23962,23962,5Gl0Oedhzp5KzHeajiZSxQ,Martin Ikin,Hooked,Hooked,52,192380,False,0.747,0.998,5,-5.934,1,0.0516,0.0207,0.705,0.058,0.724,125.989,4,deep-house
29748,29748,3YmXbD4Tet9ctaCijuVJnC,Jason Ross;L8NCY,Atlas,Slow It Down (feat. L8NCY),41,251200,False,0.414,0.742,9,-5.071,1,0.0455,0.167,2.18e-05,0.0838,0.119,150.227,4,dubstep
29618,29618,2AZABydMAEODxHCQDEhdWh,Justin Jet Zorbas;Inum,Eternal Flow,Eternal Flow,43,161999,False,0.559,0.675,4,-12.817,1,0.0405,0.89,0.732,0.103,0.323,102.99,4,dubstep
42594,42594,4v981V0OrX5fWfbPbfN8qr,Napalm Death,Utopia Banished (Remastered 2012 Edition),Idiosyncratic,13,155840,False,0.226,0.995,2,-5.056,1,0.128,4.15e-05,0.293,0.349,0.0739,106.502,4,grindcore
25815,25815,2RifT2PXli2cZk9Q19qKND,Lorenz Büffel,Schifoan,Schifoan,30,189426,False,0.725,0.998,7,-2.333,1,0.0433,0.0406,0.0,0.297,0.97,130.959,4,disco
34739,34739,3b75zucLzJ6BOrRwEdBIl8,Grupo Azteka,El Flechazo,El Primero,44,197746,False,0.518,0.63,4,-4.933,1,0.0409,0.443,0.0,0.324,0.669,80.105,4,folk
2623,2623,6nvbYcbL79UQ5VFKE0aeeq,Kari Jobe,Sad Love Songs 2022,In The Name Of Love - Recorded At Spotify Studios NYC,2,205738,False,0.675,0.375,6,-8.985,1,0.0452,0.542,2.5e-06,0.0951,0.187,134.023,4,alt-rock
101245,101245,2ESzAmNt36FuiIeIGsPoBU,Rain Sounds,Loopable Rain Sounds for Sleeping,Gentle Rain Sounds,46,104567,False,0.154,1.0,1,-27.417,0,0.0345,0.985,0.586,0.916,1e-05,98.834,3,sleep
73448,73448,16cRf4o7eUlB9U3PVbBTVv,AnGy KoRe,Minimal Drops,Profondo Rosso Kore,0,566774,False,0.795,0.795,1,-6.07,1,0.0465,0.00065,0.87,0.0955,0.0676,130.012,4,minimal-techno
5448,5448,6J6C4MvMeIxNMxysfkyMKU,ENHYPEN;YEONJUN,DIMENSION : ANSWER,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,54,227453,False,0.495,0.926,8,-4.589,0,0.323,0.0384,0.0,0.348,0.642,159.922,4,anime
53594,53594,1UnLTLbFwgzdeRWRpV5DyU,Nathan Dawe;Ella Henderson,Daily Pop Mix,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house
70947,70947,356wpCJ2cUKEfvZswomciS,Huang Yee Ling,台灣歌古早曲,痴情月娘島,22,324933,False,0.452,0.264,9,-14.867,1,0.0324,0.0403,0.0,0.0728,0.15,144.092,4,mandopop
31880,31880,7bdYxWPCs46dQ0XLwySOyv,Jeremy Zucker;Chelsea Cutler,glisten,better off,67,193946,False,0.708,0.322,8,-12.46,0,0.0371,0.747,9.24e-05,0.137,0.46,98.892,4,electro
19530,19530,365F2lUtKG3sO4ODtdAD4g,Scotty McCreery,Christmas Country Songs 2022,Christmas In Heaven,0,211613,False,0.49,0.515,0,-5.654,1,0.0236,0.623,1.26e-05,0.12,0.256,80.967,4,country
73867,73867,4wSMi5urWxpBPbnWqfI1Ht,Andy Stott,Faith in Strangers,Faith in Strangers,45,389186,False,0.657,0.692,7,-10.121,1,0.0526,0.0286,0.894,0.11,0.164,136.995,4,minimal-techno
56744,56744,24ctbZKRmBWcbFqjQYYg1l,Hayley Kiyoko,New Pop Classics,sugar at the bottom,0,185995,False,0.866,0.565,1,-6.983,0,0.0583,0.455,0.000226,0.246,0.549,101.985,4,indie-pop
71193,71193,6X3kcyCvy2stFdKuYP55Co,Godsmack,Halloween Metal Nights,Cryin' Like A Bitch!!,1,201666,True,0.548,0.808,10,-5.484,1,0.0398,7.19e-05,0.00341,0.114,0.475,95.207,4,metal
16316,16316,0lbfaNyOoWg9hyRCUm02MR,Nithyasree Mahadevan,Om Nama Shivaya - Single,Om Nama Shivaya,39,437002,False,0.253,0.21,5,-10.948,1,0.0373,0.947,7.09e-05,0.348,0.42,123.851,4,classical
3915,3915,40LQiUUUKXVGyNs09lHVjW,Hinder,Extreme Behavior,Lips Of An Angel,73,261853,False,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,4,alternative
51650,51650,0fX4oNGBWO3dSGUZcVdVV2,Kendrick Lamar,Mr. Morale & The Big Steppers,N95,83,195950,True,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,4,hip-hop
71919,71919,6Uaqf3LCwuVebfm5u3ndq9,Bad Wolves,N.A.T.I.O.N.,Sober,57,195477,False,0.456,0.813,6,-6.663,1,0.047,0.0111,0.0,0.174,0.619,157.031,4,metal
109260,109260,4BkFVCDaobMOvm56XGdnzQ,Rafael Cerato;Liu Bei;Hidden Empire,Further EP,Further - Hidden Empire Remix,40,431803,False,0.804,0.686,7,-11.976,1,0.0556,0.000939,0.841,0.106,0.0706,122.007,4,techno
68661,68661,1XlpaijGmAY0pWe16oucrC,J Balvin;Pitbull;Camila Cabello,Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),47,195040,False,0.713,0.952,7,-2.959,1,0.108,0.0203,2.51e-06,0.117,0.571,105.981,4,latino
84424,84424,3kJT7hlwvSFqNwiANnncke,Barış Manço,Mançoloji 2,Gül Bebeğim,33,320104,False,0.595,0.43,9,-9.783,0,0.0317,0.804,0.0,0.166,0.643,144.132,4,psych-rock
27975,27975,3phspT0DGlluBfWq4oIZoy,4hero,Morning Child,Morning Child - Radio Edit,16,207800,False,0.493,0.674,11,-8.374,0,0.0378,0.0641,0.0081,0.412,0.46,88.89,4,drum-and-bass
25546,25546,5BI2cPWqgrtJINrbhO5tKw,Nockis,Weihnachten Playlist,Am Weihnachtsabend fehlst du mir,0,213306,False,0.653,0.779,9,-6.333,1,0.0254,0.205,0.0,0.136,0.856,111.945,4,disco
